 Tính quyền lực về tổ chức và hoạt động của bộ máy nhà nước Cộng hoà xã hội chủ nghĩa Việt Nam thể hiện qua nội dung nào sau đây?," Cả A, B, C đều đúng."
 , Đảng Cộng sản Việt Nam.
question,answer
 Cơ quan nào của nước ta thực hiện quyền lập hiến và quyền lập pháp?, Quốc hội.
" Quốc hội giám sát tối cao việc tuân theo các văn bản nào của các cơ quan, thiết chế chính trị do Quốc hội thành lập trong bộ máy nhà nước?"," Cả A, B, C đều đúng."
 Cơ cấu tổ chức của Quốc hội gồm những bộ phận nào sau đây?," Cả A, B, C đều đúng."
 Nội dung nào sau đây không đúng khi nói về hình thức hoạt động của Quốc hội?, tổ chức các kì họp bí mật trong nội bộ.
 Chủ tịch nước có những nhiệm vụ và quyền hạn nào sau đây?," Cả A, B, C đều đúng."
 Chủ tịch nước có thể uỷ nhiệm cho ai thực hiện một số nhiệm vụ thay thế mình?, Phó Chủ tịch nước.
 Đâu là cơ quan thực hiện hành pháp của nước ta?, Chính phủ.
 Chức năng hành pháp của Chính phủ được thể hiện ở các nội dung nào sau đây?," Cả A, B, C đều đúng."
 Chính phủ hoạt động theo mấy hình thức chủ yếu?, Ba.
" Chính phủ làm việc theo chế độ tập thể, quyết định theo đa số thể hiện nguyên tắc nào trong tổ chức và hoạt động của bộ máy nhà nước Cộng hoà xã hội chủ nghĩa Việt Nam?", Nguyên tắc tập trung dân chủ.
question,answer
" Từ ngày 1-10-2020 đến ngày 30-9-2021, các Tòa án của nước ta đã xét xử được nhiều vụ án hình sự, vụ việc dân sự, hôn nhân và gia đình. Điều này thể hiện vai trò gì của Tòa án nhân dân?"," Cả A, B, C đều đúng."
 Cơ quan nào của nước ta thực hiện quyền tư pháp?, Tòa án nhân dân.
 Nội dung nào dưới đây không thể hiện đặc điểm hoạt động của Tòa án nhân dân?, Tòa án nhân dân xét xử theo ý kiến của nhân dân.
 Nội dung nào thể hiện đặc điểm hoạt động thực hành quyền công tố của Viện kiểm sát nhân dân?," Cả A, B, C đều đúng."
 Chức năng kiểm sát hoạt động tư pháp của Viện kiểm sát là gì?," Cả A, B, C đều đúng."
 Hệ thống Viện kiểm sát nhân dân Việt Nam bao gồm những cơ quan nào sau đây?," Cả A, B, C đều đúng."
 Tất cả các Viện kiểm sát do ai lãnh đạo?, Viện trưởng.
 Cơ cấu Tòa án quân sự bao gồm những cơ quan nào?," Cả A, B, C đều đúng."
 Viện kiểm sát nhân dân có mấy chức năng chính?, Hai.
 Tòa án nhân dân được tổ chức ở cấp nào?," được tổ chức ở ba cấp: Tòa án nhân dân tối cao, Tòa án nhân dân cấp tỉnh và Tòa án nhân dân cấp huyện"
question,answer
" Cơ quan quyền lực nhà nước ở địa phương, đại diện cho ý chí, nguyện vọng và quyền làm chủ của nhân dân gọi là gì?", Hội đồng nhân dân.
 Hội đồng nhân dân quyết định vấn đề nào sau đây?," Cả A, B, C đều đúng."
 Hội đồng nhân dân gồm các đại biểu Hội đồng nhân dân do ai bầu ra?, cử tri ở địa phương bầu ra.
 Hội đồng nhân dân được tổ chức gồm mấy bộ phận chính?, Hai.
 Thường trực Hội đồng nhân dân có cơ cấu tổ chức gồm những ai?," Chủ tịch Hội đồng nhân dân, Phó Chủ tịch Hội đồng nhân dân và các Uỷ viên."
 Nội dung nào sau đây thể hiện đặc điểm hoạt động của Hội đồng nhân dân?," Cả A, B, C đều đúng."
" Cơ quan thực thi pháp luật tại các cấp tỉnh, huyện và xã gọi là gì?", Uỷ ban nhân dân.
 Nội dung nào dưới đây thể hiện chức năng của Ủy ban nhân dân?," Cả A, B, C đều đúng."
 Cơ cấu tổ chức Ủy ban nhân dân bao gồm những bộ phận nào?," Cả A, B, C đều đúng."
 Nội dung nào dưới đây thể hiện đặc điểm hoạt động của Uỷ ban nhân dân?," Cả A, B, C đều đúng."
question,answer
 Lực lượng vũ trang nhân dân Việt Nam gồm những thành phần nào?, Tất cả các ý trên đều đúng
 Ý nào dưới đây nêu tên tấm gương tiêu biểu hoạt động trong lực lượng vũ trang nhân dân Việt Nam?, Tất cả các ý trên đều đúng
 Quân đội nhân dân Việt Nam mang bản chất của giai cấp nào?, giai cấp công nhân
 Ý nào dưới đây là truyền thống của quân đội nhân dân Việt Nam., Tất cả các ý trên đều đúng.
 Ý nào dưới đây là truyền thống của quân đội nhân dân Việt Nam., Tất cả các ý trên đều đúng.
 Nội dung nào dưới đây không phản ánh đúng sự cần thiết ban hành luật nghĩa vụ quân sự?, Phục vụ mục tiêu xây dựng quân đội hùng mạnh hàng đầu khu vực châu Á.
" Kế thừa và phát huy chế độ tình nguyện tòng quân, miền Bắc Việt Nam bắt đầu thực hiện nghĩa vụ quân sự từ năm nào?", Năm 1960.
  Một trong những đặc điểm của nền quốc phòng toàn dân và an ninh nhân dân là:, Được xây dựng toàn diện và từng bước hiện đại
" Ở Việt Nam, chế độ nghĩa vụ quân sự được thực hiện trên phạm vi cả nước từ năm nào?", Năm 1976.
 Cấu trúc Luật nghĩa vụ quân sự 2005 của Việt Nam bao gồm:," Lời nói đầu, 11 chương, 71 điều."
 Hành vi nào dưới đây không thuộc nhóm tội phạm về ma túy?," Giáo dục pháp luật về phòng, chống ma tuý cho học sinh."
 Nội dung nào dưới đây không phản ánh đúng dấu hiệu nhận biết học sinh nghiện ma túy?, tất cả các ý trên đều đúng
 Nội dung nào dưới đây không phản ánh đúng tác hại của ma túy đến bản thân người nghiện ma túy?, Bị ức chế thần kinh nhưng không lệ thuộc vào thuốc.
 Nội dung nào dưới đây không đúng khi bàn về con đường dẫn đến nghiện ma túy?, Ma túy là một loại thuốc được kê đơn để bồi bổ cơ thể.
 Nội dung nào dưới đây không phản ánh đúng dấu hiệu nhận biết học sinh nghiện ma túy?, nói chuyện riêng nhiều
  Học sinh đủ 16 tuổi trở lên được lái xe máy có dung tích xi-lanh, dưới 50 cm3
" Phòng ngừa vi phạm pháp luật về bảo đảm trật tự, an toàn giao thông là hoạt động của tổ chức nào?", Hoạt động của các cơ quan Nhà nước; các tổ chức xã hội và công dân
" Luật sửa đổi, bổ sung một số điều của Luật giao thông đườngthủy nội địa được Quốc hội khóa XIII thông qua ngày, tháng, năm nào", Ngày 17/06/2014
  Luật giao thông đường bộ có hiệu lực từ năm nào?, 2009
" Nghị định 100/2019/NĐ-CP về quy định xử phạt vi phạm hànhchính trong lĩnh vực giao thông đường bộ và đường sắt được Chính phủban hành ngày, tháng, năm nào?", Không đội mũ bảo hiểm khi điều khiển xe gắn máy.
 An ninh quốc gia là:," sự ổn định, phát triển bền vững của chế độ xã hội chủ nghĩa và Nhà nước Cộng hoà xã hội chủ nghĩa Việt Nam, sự bất khả xâm phạm độc lập, chủ quyền, thống nhất, toàn vẹn lãnh thổ của Tổ quốc."
 Ý nghĩa của những công việc mà các lực lượng vũ trang nhân dân đã làm là gì?, Tất cả những ý trên đều đúng.
 Bảo vệ an ninh quốc gia là:," phòng ngừa, phát hiện, đấu tranh, ngăn chặn, làm thất bại các hoạt động xâm phạm an ninh quốc gia."
" Bảo đảm trật tự, an toàn xã hội là: "," phòng ngừa, phát hiện, ngăn chặn, đấu tranh chống tội phạm và các hành vi vi phạm pháp luật về trật tự, an toàn xã hội. "
" Hoạt động nào dưới đây góp phần bảo vệ an ninh quóc gia và bảo đảm trật tự, an toàn xã hội?", Tất cả các ý trên đều đúng.
" Ý nào dưới đây là những hoạt động của lực lượng Công an, Dân quân xã (phường) để bảo vệ an ninh quốc gia và bảo đảm trật tự ATXH trên địa bàn?", Tất cả các ý trên đều đúng.
" Theo Luật An ninh mạng năm 2018, nguồn kinh phí nào phục vụ công tác bảo vệ an ninh mạng của cơ quan nhà nước, tổ chức chính trị?"," Ngân sách nhà nước bảo đảm, được bố trí trong dự toán ngân sách nhà nước hàng năm."
"  Môi trường mà trong đó thông tin được cung cấp, truyền đưa, thu thập, xử lý, lưu trữ và trao đổi thông qua mạng viễn thông và mạng máy tính được gọi là", Mạng.
" Thông tin trên không gian mạng có nội dung kích động gây bạo loạn, phá rối an ninh, gây rối trật tự công cộng bao gồm:", A và B đúng
" Để chủ động phòng tránh tội phạm lừa đảo chiếm đoạt tài sản trên không gian mạng, người dân cần làm gì?", Cả 03 đáp án trên đều đúng.
 Ý nào dưới đây là phương thức phổ biến mà các đối tượng xấu thường sử dụng để đánh cắp thông tin cá nhân trên mạng internet?, Tất cả các ý trên đều đúng.
" Những biện pháp để bảo mật thông tin cá nhân; phòng, chống vi phạm pháp luật khi tham gia vào MXH:", Tất cả các ý trên đều đúng.
 Ý nào dưới đây là vũ khí dùng trong chiến tranh:, tất cả các ý trên đều đúng
 Vũ khí có tác hại gì?, tất cả các ý trên đều đúng
  Bom phát quang là tên gọi khác để chỉ loại bom nào dưới đây?, Bom CBU-55.
 Bom hóa học là," Là loại bom chưa các khí độc, chủ yếu để sát thương sinh lực đối phương."
  Bom hóa học là," Là loại bom chưa các khí độc, chủ yếu để sát thương sinh lực đối phương."
" Trong chiến tranh, địch thường dùng loại bom, đạn nào để phá hủy hệ thống điện của ta?", Bom điện từ
" Nội dung cụ thể của các biện pháp phòng tránh bom, đạn của địch không có một trong các nội dung sau?", Nên hoạt động ở nơi ít bom đạn
" Để khắc phục hiệu quả, kịp thời khi có tình huống bom, đạn địch gây ra cần lưu ý gì ?"," Tự cứu là chính, nhanh chóng báo cho đội cấp cứu"
question,answer
 Trang phục của quân đội nhân dân Việt Nam là gì?," trang phục dự lễ mùa hè, trang phục thường dùng mùa hè, trang phục dã chiến, trang phục nghiệp vụ. "
 Trang phục của công an nhân dân Việt Nam là gì?," lễ phục thu đông, trang phục thường dùng thu đông, trang phục thường dùng xuân hè, trang phục chuyên dùng. "
 Cách xưng hô của quân đội nhân dân Việt Nam là gì?," xưng hô với nhau bằng ""đồng chí"", ""tôi"". Sau tiếng ""đồng chí"", có thể gọi theo cấp bậc, tên, chức vụ."
